#num,year,month,date,time[second],SeaIceExtent[km2]
2764,1991,01,31,386553600,4024743
2765,1991,02,01,386640000,3940257
2766,1991,02,02,386726400,3850281
2767,1991,02,03,386812800,3749872
2768,1991,02,04,386899200,3632263
2769,1991,02,05,386985600,3560768
2770,1991,02,06,387072000,3482183
2771,1991,02,07,387158400,3434115
2772,1991,02,08,387244800,3391189
2773,1991,02,09,387331200,3364048
2774,1991,02,10,387417600,3298923
2775,1991,02,11,387504000,3255760
2776,1991,02,12,387590400,3230323
2777,1991,02,13,387676800,3172060
2778,1991,02,14,387763200,3134581
2779,1991,02,15,387849600,3096994
2780,1991,02,16,387936000,3065199
2781,1991,02,17,388022400,3049231
2782,1991,02,18,388108800,3027048
2783,1991,02,19,388195200,2981148
2784,1991,02,20,388281600,2940637
2785,1991,02,21,388368000,2888601
2786,1991,02,22,388454400,2830102
2787,1991,02,23,388540800,2759704
2788,1991,02,24,388627200,2701310
2789,1991,02,25,388713600,2647201
2790,1991,02,26,388800000,2601480
2791,1991,02,27,388886400,2587936
2792,1991,02,28,388972800,2580590
2793,1991,03,01,389059200,2597340
2794,1991,03,02,389145600,2614444
2795,1991,03,03,389232000,2663863
2796,1991,03,04,389318400,2691453
2797,1991,03,05,389404800,2707107
2798,1991,03,06,389491200,2744616
2799,1991,03,07,389577600,2782348
2800,1991,03,08,389664000,2836784
2801,1991,03,09,389750400,2981496
2802,1991,03,10,389836800,3109572
2803,1991,03,11,389923200,3241142
2804,1991,03,12,390009600,3426381
2805,1991,03,13,390096000,3539806
2806,1991,03,14,390182400,3668989
2807,1991,03,15,390268800,3744156
2808,1991,03,16,390355200,3806431
2809,1991,03,17,390441600,3908979
2810,1991,03,18,390528000,4009627
2811,1991,03,19,390614400,4171807
2812,1991,03,20,390700800,4315731
2813,1991,03,21,390787200,4439983
2814,1991,03,22,390873600,4549087
2815,1991,03,23,390960000,4684159
2816,1991,03,24,391046400,4823513
2817,1991,03,25,391132800,5030403
2818,1991,03,26,391219200,5170041
2819,1991,03,27,391305600,5334807
2820,1991,03,28,391392000,5444142
2821,1991,03,29,391478400,5516181
2822,1991,03,30,391564800,5576822
2823,1991,03,31,391651200,5647918
2824,1991,04,01,391734000,5722784
2825,1991,04,02,391820400,5813076
2826,1991,04,03,391906800,5885536
2827,1991,04,04,391993200,5985476
2828,1991,04,05,392079600,6106937
2829,1991,04,06,392166000,6200824
2830,1991,04,07,392252400,6332248
2831,1991,04,08,392338800,6470372
2832,1991,04,09,392425200,6578071
2833,1991,04,10,392511600,6694918
2834,1991,04,11,392598000,6769174
2835,1991,04,12,392684400,6823944
2836,1991,04,13,392770800,6932609
2837,1991,04,14,392857200,7007813
2838,1991,04,15,392943600,7072818
2839,1991,04,16,393030000,7142250
2840,1991,04,17,393116400,7242839
2841,1991,04,18,393202800,7313299
2842,1991,04,19,393289200,7410970
2843,1991,04,20,393375600,7496684
2844,1991,04,21,393462000,7577153
2845,1991,04,22,393548400,7641799
2846,1991,04,23,393634800,7776007
2847,1991,04,24,393721200,7885644
2848,1991,04,25,393807600,8024832
2849,1991,04,26,393894000,8153219
2850,1991,04,27,393980400,8215483
2851,1991,04,28,394066800,8295623
2852,1991,04,29,394153200,8446725
2853,1991,04,30,394239600,8613783
2854,1991,05,01,394326000,8773425
2855,1991,05,02,394412400,8891054
2856,1991,05,03,394498800,8989669
2857,1991,05,04,394585200,9071523
2858,1991,05,05,394671600,9159422
2859,1991,05,06,394758000,9247679
2860,1991,05,07,394844400,9350623
2861,1991,05,08,394930800,9436189
2862,1991,05,09,395017200,9546012
2863,1991,05,10,395103600,9724190
2864,1991,05,11,395190000,9840296
2865,1991,05,12,395276400,9994072
2866,1991,05,13,395362800,10113748
2867,1991,05,14,395449200,10227102
2868,1991,05,15,395535600,10343979
2869,1991,05,16,395622000,10426637
2870,1991,05,17,395708400,10523848
2871,1991,05,18,395794800,10623763
2872,1991,05,19,395881200,10776948
2873,1991,05,20,395967600,10862540
2874,1991,05,21,396054000,10924385
2875,1991,05,22,396140400,10958822
2876,1991,05,23,396226800,11014657
2877,1991,05,24,396313200,11063616
2878,1991,05,25,396399600,11159365
2879,1991,05,26,396486000,11228008
2880,1991,05,27,396572400,11301569
2881,1991,05,28,396658800,11372895
2882,1991,05,29,396745200,11492880
2883,1991,05,30,396831600,11618276
2884,1991,05,31,396918000,11706573
2885,1991,06,01,397004400,11787169
2886,1991,06,02,397090800,11824620
2887,1991,06,03,397177200,11903952
2888,1991,06,04,397263600,11987898
2889,1991,06,05,397350000,12095478
2890,1991,06,06,397436400,12192168
2891,1991,06,07,397522800,12364928
2892,1991,06,08,397609200,12434383
2893,1991,06,09,397695600,12523771
2894,1991,06,10,397782000,12723988
2895,1991,06,11,397868400,12882042
2896,1991,06,12,397954800,12970072
2897,1991,06,13,398041200,13032198
2898,1991,06,14,398127600,13087671
2899,1991,06,15,398214000,13128307
2900,1991,06,16,398300400,13213546
2901,1991,06,17,398386800,13272548
2902,1991,06,18,398473200,13343778
2903,1991,06,19,398559600,13417581
2904,1991,06,20,398646000,13566934
2905,1991,06,21,398732400,13636608
2906,1991,06,22,398818800,13760131
2907,1991,06,23,398905200,13860720
2908,1991,06,24,398991600,13907878
2909,1991,06,25,399078000,14010356
2910,1991,06,26,399164400,14083019
2911,1991,06,27,399250800,14129313
2912,1991,06,28,399337200,14153360
2913,1991,06,29,399423600,14229014
2914,1991,06,30,399510000,14293306
2915,1991,07,01,399596400,14364747
2916,1991,07,02,399682800,14414223
2917,1991,07,03,399769200,14476789
2918,1991,07,04,399855600,14500569
2919,1991,07,05,399942000,14542696
2920,1991,07,06,400028400,14649401
2921,1991,07,07,400114800,14767671
2922,1991,07,08,400201200,14850469
2923,1991,07,09,400287600,14889639
2924,1991,07,10,400374000,14937589
2925,1991,07,11,400460400,15042402
2926,1991,07,12,400546800,15089859
2927,1991,07,13,400633200,15101078
2928,1991,07,14,400719600,15286925
2929,1991,07,15,400806000,15451365
2930,1991,07,16,400892400,15542388
2931,1991,07,17,400978800,15613177
2932,1991,07,18,401065200,15716952
2933,1991,07,19,401151600,15897896
2934,1991,07,20,401238000,16094883
2935,1991,07,21,401324400,16313633
2936,1991,07,22,401410800,16441296
2937,1991,07,23,401497200,16470616
2938,1991,07,24,401583600,16475967
2939,1991,07,25,401670000,16483827
2940,1991,07,26,401756400,16506969
2941,1991,07,27,401842800,16588438
2942,1991,07,28,401929200,16687658
2943,1991,07,29,402015600,16778678
2944,1991,07,30,402102000,16816245
2945,1991,07,31,402188400,16854955
2946,1991,08,01,402274800,16942809
2947,1991,08,02,402361200,16992543
2948,1991,08,03,402447600,17054253
2949,1991,08,04,402534000,17102517
2950,1991,08,05,402620400,17163852
2951,1991,08,06,402706800,17367890
2952,1991,08,07,402793200,17538336
2953,1991,08,08,402879600,17685497
2954,1991,08,09,402966000,17759741
2955,1991,08,10,403052400,17821180
2956,1991,08,11,403138800,17873435
2957,1991,08,12,403225200,17893531
2958,1991,08,13,403311600,17948033
2959,1991,08,14,403398000,17938490
2960,1991,08,15,403484400,18027439
2961,1991,08,16,403570800,18032324
2962,1991,08,17,403657200,17955075
2963,1991,08,18,403743600,17868899
2964,1991,08,19,403830000,17839852
2965,1991,08,20,403916400,17834064
2966,1991,08,21,404002800,17829889
2967,1991,08,22,404089200,17845666
2968,1991,08,23,404175600,17858898
2969,1991,08,24,404262000,17863057
2970,1991,08,25,404348400,17852324
2971,1991,08,26,404434800,17881350
2972,1991,08,27,404521200,17951755
2973,1991,08,28,404607600,18010514
2974,1991,08,29,404694000,18066426
2975,1991,08,30,404780400,18040132
2976,1991,08,31,404866800,17973442
2977,1991,09,01,404953200,17915275
2978,1991,09,02,405039600,17886539
2979,1991,09,03,405126000,17872076
2980,1991,09,04,405212400,17877649
2981,1991,09,05,405298800,17933657
2982,1991,09,06,405385200,18018153
2983,1991,09,07,405471600,18123018
2984,1991,09,08,405558000,18179313
2985,1991,09,09,405644400,18226125
2986,1991,09,10,405730800,18233709
2987,1991,09,11,405817200,18274369
2988,1991,09,12,405903600,18311180
2989,1991,09,13,405990000,18291878
2990,1991,09,14,406076400,18251893
2991,1991,09,15,406162800,18267823
2992,1991,09,16,406249200,18265609
2993,1991,09,17,406335600,18283993
2994,1991,09,18,406422000,18305761
2995,1991,09,19,406508400,18377006
2996,1991,09,20,406594800,18415073
2997,1991,09,21,406681200,18449169
2998,1991,09,22,406767600,18513294
2999,1991,09,23,406854000,18523149
3000,1991,09,24,406940400,18598747
3001,1991,09,25,407026800,18608951
3002,1991,09,26,407113200,18612717
3003,1991,09,27,407199600,18620440
3004,1991,09,28,407286000,18628276
3005,1991,09,29,407372400,18628954
3006,1991,09,30,407458800,18608656
3007,1991,10,01,407545200,18582453
3008,1991,10,02,407631600,18525943
3009,1991,10,03,407718000,18470407
3010,1991,10,04,407804400,18426427
3011,1991,10,05,407890800,18375130
3012,1991,10,06,407977200,18390130
3013,1991,10,07,408063600,18422188
3014,1991,10,08,408150000,18435546
3015,1991,10,09,408236400,18399920
3016,1991,10,10,408322800,18344115
3017,1991,10,11,408409200,18263571
3018,1991,10,12,408495600,18222706
3019,1991,10,13,408582000,18188353
3020,1991,10,14,408668400,18145660
3021,1991,10,15,408754800,18099702
3022,1991,10,16,408841200,18032375
3023,1991,10,17,408927600,17921997
3024,1991,10,18,409014000,17766270
3025,1991,10,19,409100400,17679972
3026,1991,10,20,409186800,17553374
3027,1991,10,21,409273200,17483162
3028,1991,10,22,409359600,17438096
3029,1991,10,23,409446000,17390700
3030,1991,10,24,409532400,17339898
3031,1991,10,25,409618800,17269018
3032,1991,10,26,409705200,17176032
3033,1991,10,27,409791600,17104738
3034,1991,10,28,409881600,17005827
3035,1991,10,29,409968000,16969691
3036,1991,10,30,410054400,16926191
3037,1991,10,31,410140800,16890037
3038,1991,11,01,410227200,16845440
3039,1991,11,02,410313600,16790092
3040,1991,11,03,410400000,16739643
3041,1991,11,04,410486400,16707087
3042,1991,11,05,410572800,16666903
3043,1991,11,06,410659200,16617402
3044,1991,11,07,410745600,16535090
3045,1991,11,08,410832000,16444121
3046,1991,11,09,410918400,16410203
3047,1991,11,10,411004800,16336894
3048,1991,11,11,411091200,16281974
3049,1991,11,12,411177600,16109965
3050,1991,11,13,411264000,15952036
3051,1991,11,14,411350400,15894869
3052,1991,11,15,411436800,15757511
3053,1991,11,16,411523200,15622282
3054,1991,11,17,411609600,15492487
3055,1991,11,18,411696000,15342196
3056,1991,11,19,411782400,15190734
3057,1991,11,20,411868800,14987603
3058,1991,11,21,411955200,14732305
3059,1991,11,22,412041600,14593432
3060,1991,11,23,412128000,14470590
3061,1991,11,24,412214400,14320050
3062,1991,11,25,412300800,14195705
3063,1991,11,26,412387200,14033493
3064,1991,11,27,412473600,13900960
3065,1991,11,28,412560000,13771718
3066,1991,11,29,412646400,13671476
3067,1991,11,30,412732800,13484263
3068,1991,12,01,412819200,13322798
3069,1991,12,02,412905600,13114819
3070,1991,12,03,412992000,12966386
3071,1991,12,04,413078400,12786729
3072,1991,12,05,413164800,12558175
3073,1991,12,06,413251200,12336512
3074,1991,12,07,413337600,12071347
3075,1991,12,08,413424000,11887135
3076,1991,12,09,413510400,11687160
3077,1991,12,10,413596800,11468472
3078,1991,12,11,413683200,11269023
3079,1991,12,12,413769600,11064945
3080,1991,12,13,413856000,10875888
3081,1991,12,14,413942400,10687868
3082,1991,12,15,414028800,10472885
3083,1991,12,16,414115200,10206600
3084,1991,12,17,414201600,9992787
3085,1991,12,18,414288000,9048657
3086,1991,12,19,414374400,8938629
3087,1991,12,20,414460800,8837937
3088,1991,12,21,414547200,8716889
3089,1991,12,22,414633600,8563505
3090,1991,12,23,414720000,8395432
3091,1991,12,24,414806400,8211470
3092,1991,12,25,414892800,8047223
3093,1991,12,26,414979200,7845960
3094,1991,12,27,415065600,7528133
3095,1991,12,28,415152000,7248873
3096,1991,12,29,415238400,6977803
3097,1991,12,30,415324800,6799157
3098,1991,12,31,415411200,6651240
3099,1992,01,01,415497600,6437344
3100,1992,01,02,415584000,6270325
3101,1992,01,03,415670400,6081960
3102,1992,01,04,415756800,5894004
3103,1992,01,05,415843200,5736676
3104,1992,01,06,415929600,5622411
3105,1992,01,07,416016000,5472030
3106,1992,01,08,416102400,5281679
3107,1992,01,09,416188800,5157794
3108,1992,01,10,416275200,5033644
3109,1992,01,11,416361600,4954578
3110,1992,01,12,416448000,4862305
3111,1992,01,13,416534400,4755294
3112,1992,01,14,416620800,4649691
3113,1992,01,15,416707200,4539905
3114,1992,01,16,416793600,4446829
3115,1992,01,17,416880000,4367280
3116,1992,01,18,416966400,4279697
3117,1992,01,19,417052800,4196804
3118,1992,01,20,417139200,4114574
3119,1992,01,21,417225600,4054275
3120,1992,01,22,417312000,3980707
3121,1992,01,23,417398400,3881914
3122,1992,01,24,417484800,3815553
3123,1992,01,25,417571200,3756234
3124,1992,01,26,417657600,3694261
3125,1992,01,27,417744000,3648371
3126,1992,01,28,417830400,3594378
3127,1992,01,29,417916800,3520563
3128,1992,01,30,418003200,3467003
3129,1992,01,31,418089600,3419594
3130,1992,02,01,418176000,3371174
3131,1992,02,02,418262400,3337339
3132,1992,02,03,418348800,3278422
3133,1992,02,04,418435200,3245463
3134,1992,02,05,418521600,3207835
3135,1992,02,06,418608000,3168976
3136,1992,02,07,418694400,3102916
3137,1992,02,08,418780800,3033166
3138,1992,02,09,418867200,2979328
3139,1992,02,10,418953600,2944038
3140,1992,02,11,419040000,2922975
3141,1992,02,12,419126400,2871512
3142,1992,02,13,419212800,2840279
3143,1992,02,14,419299200,2822315
3144,1992,02,15,419385600,2780908
3145,1992,02,16,419472000,2706095
3146,1992,02,17,419558400,2677552
3147,1992,02,18,419644800,2651357
3148,1992,02,19,419731200,2630934
3149,1992,02,20,419817600,2600925
3150,1992,02,21,419904000,2572462
3151,1992,02,22,419990400,2571924
3152,1992,02,23,420076800,2584766
3153,1992,02,24,420163200,2604428
3154,1992,02,25,420249600,2627391
3155,1992,02,26,420336000,2638360
3156,1992,02,27,420422400,2641493
3157,1992,02,28,420508800,2634317
3158,1992,02,29,420595200,2657823
3159,1992,03,01,420681600,2712924
3160,1992,03,02,420768000,2771941
3161,1992,03,03,420854400,2875054
3162,1992,03,04,420940800,2911346
3163,1992,03,05,421027200,2922103
3164,1992,03,06,421113600,2949547
3165,1992,03,07,421200000,3009413
3166,1992,03,08,421286400,3077849
3167,1992,03,09,421372800,3125282
3168,1992,03,10,421459200,3193244
3169,1992,03,11,421545600,3272883
3170,1992,03,12,421632000,3341625
3171,1992,03,13,421718400,3436460
3172,1992,03,14,421804800,3486012
3173,1992,03,15,421891200,3578934
3174,1992,03,16,421977600,3616639
3175,1992,03,17,422064000,3726353
3176,1992,03,18,422150400,3820359
3177,1992,03,19,422236800,3900333
3178,1992,03,20,422323200,3991479
3179,1992,03,21,422409600,4089699
3180,1992,03,22,422496000,4171719
3181,1992,03,23,422582400,4230669
3182,1992,03,24,422668800,4391434
3183,1992,03,25,422755200,4482134
3184,1992,03,26,422841600,4598997
3185,1992,03,27,422928000,4698418
3186,1992,03,28,423014400,4757154
3187,1992,03,29,423100800,4847304
3188,1992,03,30,423183600,4958904
3189,1992,03,31,423270000,5111485
3190,1992,04,01,423356400,5252911
3191,1992,04,02,423442800,5398342
3192,1992,04,03,423529200,5512534
3193,1992,04,04,423615600,5618253
3194,1992,04,05,423702000,5789425
3195,1992,04,06,423788400,5926170
3196,1992,04,07,423874800,6015703
3197,1992,04,08,423961200,6124381
3198,1992,04,09,424047600,6210217
3199,1992,04,10,424134000,6332144
3200,1992,04,11,424220400,6465977
3201,1992,04,12,424306800,6583374
3202,1992,04,13,424393200,6676635
3203,1992,04,14,424479600,6759912
3204,1992,04,15,424566000,6836298
3205,1992,04,16,424652400,6939433
3206,1992,04,17,424738800,7022869
3207,1992,04,18,424825200,7137015
3208,1992,04,19,424911600,7226000
3209,1992,04,20,424998000,7312605
3210,1992,04,21,425084400,7424215
3211,1992,04,22,425170800,7549395
3212,1992,04,23,425257200,7660427
3213,1992,04,24,425343600,7763381
3214,1992,04,25,425430000,7871739
3215,1992,04,26,425516400,7996380
3216,1992,04,27,425602800,8095253
3217,1992,04,28,425689200,8182127
3218,1992,04,29,425775600,8281136
3219,1992,04,30,425862000,8384927
3220,1992,05,01,425948400,8479537
3221,1992,05,02,426034800,8570860
3222,1992,05,03,426121200,8649284
3223,1992,05,04,426207600,8746345
3224,1992,05,05,426294000,8842773
3225,1992,05,06,426380400,8923938
3226,1992,05,07,426466800,9006363
3227,1992,05,08,426553200,9112023
3228,1992,05,09,426639600,9212260
3229,1992,05,10,426726000,9297850
3230,1992,05,11,426812400,9409097
3231,1992,05,12,426898800,9541607
3232,1992,05,13,426985200,9677749
3233,1992,05,14,427071600,9803529
3234,1992,05,15,427158000,9911276
3235,1992,05,16,427244400,10015675
3236,1992,05,17,427330800,10121113
3237,1992,05,18,427417200,10233730
3238,1992,05,19,427503600,10338027
3239,1992,05,20,427590000,10436643
3240,1992,05,21,427676400,10507203
3241,1992,05,22,427762800,10588433
3242,1992,05,23,427849200,10633856
3243,1992,05,24,427935600,10688460
3244,1992,05,25,428022000,10756260
3245,1992,05,26,428108400,10822119
3246,1992,05,27,428194800,10918597
3247,1992,05,28,428281200,11016193
3248,1992,05,29,428367600,11101532
3249,1992,05,30,428454000,11217668
3250,1992,05,31,428540400,11325165
3251,1992,06,01,428626800,11457246
3252,1992,06,02,428713200,11567834
3253,1992,06,03,428799600,11663227
3254,1992,06,04,428886000,11686688
3255,1992,06,05,428972400,11715404
3256,1992,06,06,429058800,11892375
3257,1992,06,08,429231600,12177247
3258,1992,06,09,429318000,12213932
3259,1992,06,10,429404400,12278289
3260,1992,06,11,429490800,12392052
3261,1992,06,12,429577200,12492561
3262,1992,06,13,429663600,12629333
3263,1992,06,14,429750000,12764348
3264,1992,06,15,429836400,12861164
3265,1992,06,16,429922800,12953837
3266,1992,06,17,430009200,13089029
3267,1992,06,18,430095600,13159239
3268,1992,06,19,430182000,13208797
3269,1992,06,20,430268400,13273201
3270,1992,06,21,430354800,13362487
3271,1992,06,22,430441200,13484108
3272,1992,06,23,430527600,13644703
3273,1992,06,24,430614000,13794506
3274,1992,06,25,430700400,13938883
3275,1992,06,26,430786800,14108471
3276,1992,06,27,430873200,14249933
3277,1992,06,28,430959600,14327813
3278,1992,06,29,431046000,14416113
3279,1992,06,30,431132400,14482084
3280,1992,07,01,431218800,14538619
3281,1992,07,02,431305200,14637906
3282,1992,07,03,431391600,14717398
3283,1992,07,04,431478000,14807766
3284,1992,07,05,431564400,14922030
3285,1992,07,06,431650800,15051610
3286,1992,07,07,431737200,15182867
3287,1992,07,08,431823600,15318325
3288,1992,07,09,431910000,15450183
3289,1992,07,10,431996400,15591575
3290,1992,07,11,432082800,15695350
